original,connected,weight
4631778955,4631778956,6.36571454625868
2048462886,3828399220,6.92581863555275
4670358033,4670358031,14.1721812615986
4670358032,4670358030,14.176636147885901
4685473177,4685473178,9.03443615929848
4685480468,4685480484,3.21330571015175
4183864404,4685480467,1.6430766241547001
2048462904,4685480466,1.93170599246616
597262516,597262517,15.1882184505749
597262517,4181601813,3.9257904689058796
4181601813,1904250971,4.83924922175003
4181658454,597262516,9.04994015764067
4696023741,4696023742,0.7868193384025101
4696023739,4696023740,0.887667526404646
4696023739,4696023738,0.59376346404993
597262474,4735628235,15.6769337886852
4735628231,4735628232,2.76325191398765
5034061191,5034061190,6.02028194405296
5034061186,5034061185,17.4608958581856
5034061180,5034061179,14.1310152317422
5034061179,5034061178,11.4402858802257
5034061185,5034061183,12.1445746416128
5034061183,5034061180,8.85751343643189
5034061187,5034061186,2.35097369265841
6005220882,5034061191,25.929369933907203
3768408737,5034061187,4.647257688435181
5034061200,6005220882,7.80907655587111
5034061178,5034061175,13.2604015248064
5034061190,3768408737,2.75786484532901
436862086,355063175,17.0778908528024
595750358,595750359,1.23902278512902
7516311144,595760166,1.4228839497807
3828399480,3828399481,1.33180570804019
597262475,872558337,3.88775426903324
595760135,875533115,1.2707355429331701
2110338712,1904250977,5.35344550631244
917142627,765870470,7.73183231396609
597262546,1904250971,16.670743905366002
2750509426,1904250987,2.63815147488536
1904250981,1904250969,3.09547774678613
597262591,1904250980,11.512230047350801
436861500,1326196641,8.00501442851169
1326196641,7513261044,12.3644296804918
1433691633,1433691585,4.2377240943402
355403884,2048462963,6.49741038904255
436862084,2048415316,16.589435066293298
3828399489,2152737481,3.15526272835371
595760166,595750358,7.41697629534158
5034061175,7527831655,1.8107873013066702
1904250971,2110338712,16.7810438712332
872558337,597262591,4.4749815381383495
2477250031,2280678836,6.3057804832090705
355063399,3828399470,4.79800909751786
1326196627,4183978814,7.2952179144273
436832396,4131931175,5.59695870942982
917142522,917142627,12.8118270296464
846808283,4184001060,5.12968034585857
4062918115,4131931170,5.65585348409813
4183907783,355403884,3.2016396621711403
436862086,917142522,7.96465910303544
1904250987,4182358243,2.89604774661608
872558393,597262475,6.9727559952366605
917142696,595760171,3.5193379409137
597262582,872558393,10.1101617802288
1904250963,597262582,3.2198212376334197
1904250980,597262546,7.51408573475007
4182358243,1904250981,2.84063159138679
1326160764,1326196564,14.226904867814202
4131931170,436832396,7.9999788211299805
7513261044,1326196627,0.406171989666902
846808283,1326196580,12.546332256065401
765870470,1433691633,4.95238312526538
355063175,2049594031,3.91454209910777
1433691585,2477250031,1.6084227888095501
1904250960,2750509426,10.0903331160462
3828399475,3828399477,4.63199041121487
3828399470,3828399475,4.37267962463112
2048415316,436862086,13.993596113013899
3828399485,3828399489,3.2636420628000997
3828399481,3828399485,6.14415478655246
4184001060,4062918115,5.03750128883431
917142602,4183907785,7.180191459616831
875533115,917142696,8.91422729136149
2048462963,355063399,7.089875497005901
595760171,7516311144,4.8421621387772396
1904250977,7516324185,3.00779965341923
4183907785,4183907783,3.4369806052644796
595750359,1904250963,7.28747910690672
1326196564,436861500,13.149305530430201
3828399477,3828399480,4.22278171315031
7479330210,5034061200,20.5334997486752
436861500,5034061200,1.77079737128637
1904250969,5034061175,14.5080299018137
2049594083,917142602,3.64934158610846
1904250975,1904250960,5.059497015704499
7528331027,1326160764,13.800632414877501
1433691619,436862084,5.42299465607001
2049594031,2049594083,3.57421392072511
7516324185,1904250975,0.5105953704435591
1326196580,7528331027,1.91617290779425
5034061200,1433691619,22.0960553688382
5164654697,5164654698,7.82539136186344
5164654699,5164654701,11.583104837377501
5418415517,5418415516,10.7635270103183
4635108610,4784810914,7.121038891419261
5418415515,5418415514,9.02765391283866
5418416222,5418416221,3.91264378337146
5418415374,5418415373,2.68604996512023
5603927915,5603927916,2.1967026664463902
3734588280,2280678836,2.68104327832778
5999764816,5999764818,2.00445408449443
1433691639,1433691619,6.88588512942376
6008987170,6008987171,12.7906414930113
6005222262,6005222248,6.09659661016941
6005222261,1433691639,0.32407370972948
1433691571,6005220879,12.6030748588687
1433691639,6005222262,0.29080462686139896
6005222247,6005222261,13.251081643614501
6005222262,6005222251,17.3677102099069
917142672,2280678851,2.69573915974673
2049593965,6239485713,7.82255996124414
6391202155,6391202156,1.8452773310676398
2048463002,4670358031,7.60748947557726
7483879014,7483879016,9.01030313366996
7483879021,7483879022,1.85111929718676
7483879290,7483879291,2.96867965907555
7483988598,7483988599,1.8784957580236898
7483879288,7483879289,3.48349214641535
4181719223,4181719224,7.80598902321664
355779944,7513254339,13.0255527348951
7516311146,7516311145,6.86857638876724
7535653477,7535653476,6.05024016604779
7516324184,4182358256,4.4546147772674205
7535661789,7535653482,8.786912906242609
7527831195,860338485,6.28427032351985
7535661792,7535661790,6.41835951792432
860338460,860338420,2.35889492107755
2049593967,2049594041,7.64540182706547
7527831198,7527831199,8.67714359825669
7509242928,2204149206,5.0491039140411305
2204149202,7509242928,1.1896195740547901
7513254341,7513254340,13.9669830686578
7520731936,7520731934,14.419563499906701
7528355335,2049605125,7.3778178840790405
4181719226,4181719227,6.07589566623355
4184001065,4184001066,3.35884716598668
2049594083,2049594052,7.88337453036681
2048463002,3828399252,6.25984345346558
7535653481,7535653478,10.4630646745514
7520731927,7520731926,7.88267208475187
7531811473,7531811471,5.62804689712683
860338420,4182358251,9.44387365210197
917142602,4183907787,4.54742807499294
7520731937,4685480484,6.5499287269541595
7517374406,7517374405,6.6471420887357295
3828399252,597262605,3.2821030926377297
2049605094,4631778955,3.9160264363778503
7528331028,7528331027,8.27006028624491
917142626,4183907761,14.8231244727481
7527831192,7527831191,6.37900504327399
4183907753,4183907754,7.787859989043421
872558203,872558322,7.541629674239211
7520731933,7520731932,7.72231788529956
2049594063,5160235365,7.71270484992821
7516311150,7516311147,6.72214915101887
4183907787,4183907752,4.39991254238769
860338499,860338460,6.53335195145755
7527831447,7527831448,11.8607103779701
7531811478,7531811476,9.87567502734014
7531811475,7531811474,13.9147832049898
5418415936,1433691583,6.05917548953576
4181719254,7516324198,7.60852826675883
7517374410,7517374407,8.56166506292738
7520731930,7520731931,8.26422942463183
7528355334,7528355333,4.42852924970345
4182358256,7516324183,4.47133409738776
3828399488,3828399492,4.47466829881614
917142516,3828399483,4.78376694895396
3828399483,3828399488,4.28596722194484
7509242898,7509242897,7.595953027435721
4182358261,860338504,5.58099670571084
7528355420,7528355423,3.2027151806811
7516324182,4181719220,3.2360091679198
7516324182,7516324181,6.3377192581284
7516311156,7516311155,3.11645131235755
7528355421,7528355420,12.0045816462513
4181719232,7528355420,3.23813302995404
7520731924,7520731923,6.00832318631768
7509242897,7509242896,5.46171139315076
7517357223,917142571,2.74875291403416
3828399475,3828399466,4.37073080556327
7520731929,7520731928,3.6483784310043297
7516311161,7516311160,3.16966760897001
4631778955,7516324182,8.374822493739469
7531811480,7531811479,3.06749927692
4670358036,355063397,5.6227534514207695
2048462929,355063397,6.781744711296289
2048462941,355065352,3.25648061948309
355127303,355065352,14.1879589754362
2048415321,355065354,4.0475245469378
846808297,355126396,5.01109262286411
846808358,355403568,5.05042815906044
355403698,355403569,7.99055648529431
355063175,355403569,7.675187087440721
846808285,355403697,9.10802631386117
355403568,355403698,4.00159893816925
2048462926,355779944,1.88868028095253
4182358248,596482732,8.23435968724343
4183907893,2048415318,3.76938627595394
355403697,2048415320,5.38948550527711
355403697,2048415321,3.94118974905586
355065352,2048462892,6.11475524987911
4670358038,2048462900,2.6398348113435803
4183870290,2048462904,2.81328386055229
355065352,2048462926,6.70058484824806
2048462979,2048462927,3.8114496792773402
355063396,2048462929,8.711129251010771
2048463013,2048462941,2.84400771282646
4183907901,2048462971,4.94753313659672
2048462904,2048462979,1.22605662053549
355063397,2048463013,6.18861308187289
4181719224,2049605097,4.05624981674724
4181719235,2049605099,1.51994718790463
2049605099,2049605107,6.21193944193855
4670358033,3828399216,0.566104147897016
4670358032,3828399220,0.783502805371133
355063397,3828399228,6.8190298465378705
2049605107,4181719224,4.58271864204959
286490247,4181719235,4.9549732365336805
2049605097,4182358248,6.02135727676394
3828399228,4183864403,7.40948538152597
4183870289,4183864404,14.2408109521716
4183907903,4183864404,2.77535630727747
7517374406,4183870289,4.8304595016272005
4183907750,4183870289,6.59799438344363
355403569,4183870290,13.4396088725515
2048415318,4183870290,4.2277674487400905
7513254339,4183907750,1.79776851061681
2048462971,4183907751,7.54431727137802
4685473177,4183907893,5.56085479991995
355126396,4183907893,3.9847019381613102
355779944,4183907894,7.6770357597119006
4183864404,4183907901,2.37304244406652
2048462927,4183907903,4.3165566584166
355065351,4670358032,3.5080962834517697
3828399220,4670358033,2.2857284971814
2048462900,4670358036,0.297118127132447
3828399216,4670358037,2.39460458012681
4670358037,4670358038,0.44195662163247
2048415320,4685473177,3.20775669783007
355404270,7513254339,6.964893169058141
2048462892,7517374406,1.26512310854503
597262528,596482732,7.95354722866887
597262530,597262504,3.71165626315553
597262493,597262494,9.03993673536884
917142485,3828399518,3.73080241130367
872558252,872558354,15.026629498674001
597262497,597262512,7.809791548519129
2152737460,3828399481,6.78439269791514
595750359,872558332,15.5152424711458
3828399481,917142475,7.9680144788425595
597262548,2770015875,15.2671810047967
2152737459,3828399254,7.70700188888148
597262481,597262482,5.60933855458015
597262487,4181601813,7.75912598737424
872558200,860338476,12.2542850693475
4183827341,2280678850,15.480569983602601
597262517,597262528,6.90794245897757
597262500,597262501,2.31741268914435
597262528,597262529,15.1917727142885
597262504,597262503,2.12248798336243
597262501,597262503,3.63587467105067
597262538,597262476,6.781576546500391
7516311146,597262476,3.94700027942264
597262476,597262477,5.4105662669801395
3828399518,4183827341,4.03883034798778
1905044342,597262530,7.85140602767091
597262529,597262530,5.46452377114496
597262508,597262490,8.06882441210622
2152737514,2152737459,13.7049749291896
860338476,733859260,5.49051867700945
872558332,872558252,14.010047973789401
597262490,597262509,7.11793445763923
917142475,917142485,12.6344751347666
3828399254,2152737460,7.06085629537268
597262492,597262517,2.91529294386016
597262504,4181658454,5.708035921896419
597262481,597262560,6.86055410371266
872558393,7516311145,4.66111957144983
597262508,597262487,1.72098438796739
597262511,597262497,7.4302243607164
597262511,597262508,5.68037044313521
597262560,4735628232,6.77583831857161
4735628232,4735628235,0.45644953883135003
597262546,597262548,8.60043142744615
4735628235,597262548,6.39151746392415
872558354,872558200,11.2069477621237
597262477,597262480,6.778585798344849
597262538,597262480,5.3868882597325705
597262475,7516311146,4.61164068650577
597262548,597262511,6.20729549692931
597262476,597262481,6.98866072472684
597262482,7516311156,1.32382027432574
597262490,597262492,11.138183921417701
597262487,597262492,1.50303801730724
7516311145,597262538,3.9296537251261805
597262497,597262499,9.8869698587595
872558181,872558393,5.52296840879413
872558250,872558354,7.37541157726249
872558327,860338476,7.19701751098377
872558269,872558332,7.436169703456601
7535653481,765870499,6.749083653960691
872558273,872558372,3.63094790968046
3828399523,4183857878,3.8350992077653103
3828399517,4183857878,5.58946071888414
860338576,860338573,4.07416172729999
860338463,4182358256,9.40753340663357
860338439,860338550,7.48569066856602
860338442,860338550,7.1831244576711395
872558171,4182222511,7.47618064582746
872558252,4182222511,7.37637728619053
4183907771,4183907774,3.85725257550261
917142742,4182218091,12.5876700842757
1904250969,4182358249,9.15674062053472
7527831192,860338503,1.73801303738619
4406825370,894391710,10.7982212563573
5164654701,5164654698,2.59632237934526
860338563,4182358259,5.83178048402624
860338524,4182358259,3.19757929450994
355063181,6008987170,5.75762263428994
860338436,4182358250,5.75951842484326
875533155,917142570,6.684016484617151
917142569,917142570,14.9385268651411
860338517,3242819187,3.88944650558577
860338423,3242819187,8.84259772122624
7516324196,4182358261,0.20249017397381103
872558364,872558337,14.772436009672699
860338448,860338485,7.302530267173419
2280678834,1433691591,7.87871095499869
860338581,860338423,9.4904514822138
860338541,860338423,3.6856333161465598
917142664,7483879288,4.57016898468817
875533115,917142742,12.4452486319792
4183857878,3828399521,6.1530477836135296
872558290,872558392,7.50840583737609
872558361,872558392,2.68890495791087
860338529,860338435,1.5497165017349999
860338510,1904250977,7.787150718233311
5034061179,1872569976,1.64587898570195
872558343,872558232,7.58326540684714
860338435,860338424,10.898261422831201
872558270,860338589,7.5449585094873
872558335,872558181,1.34567657424031
860338555,867095692,1.6708726139442098
4183857879,3828399526,3.8530514724648
1433691646,860812978,5.53870008246609
860338550,860338547,6.50265246015759
860338494,860338547,7.25200387737552
4182358260,860338524,3.2744414390757397
860338544,860338524,13.237310040552401
872558346,860338468,6.67214353486752
917142687,4182218098,5.8793858166925705
860338479,860338442,4.297179008489421
860338515,7527831192,5.83197948377469
917142644,917142647,7.921526682166091
7517357227,4183907771,2.81836595415094
7483879288,7483879290,0.15539822631678699
4183907760,917142533,5.60686078253627
3828399535,7535653481,0.958693179166217
860338546,860338529,1.42758143013656
4182358262,860338529,5.538436420897471
860338547,860338513,7.08154259702073
4182358250,860338513,0.964872717276552
860338541,860338565,2.0000260098972302
860338555,872558180,19.3842711299672
6008987170,894391809,0.672552107887729
894391813,894391809,15.4200577642083
4182218109,4182218107,1.5795539998869201
872558203,872558286,3.15308261105722
894391813,3828399172,17.4460023487554
4183907784,4183907768,2.69848724931832
4182218097,917142665,6.461438987507781
917142664,917142665,6.06679046224832
872558301,872558325,13.7591085796085
1904250980,872558325,6.08716027282476
2049594000,2049594041,3.21209802111454
860338441,872558374,14.8222630547377
872558325,872558374,3.40996451325116
7520731930,871417860,5.45012498980769
4183907756,4183907760,4.56845222124481
860338577,860338584,2.80414918535501
6598411369,860338584,4.14083815999884
860338553,860338564,1.16807896211185
860338498,860338564,11.1038596906384
4182218089,917142757,8.46536946964558
4182218107,4182218105,1.6213582016048398
860338436,860338484,6.86603101639646
860338547,860338484,6.66133663073875
917142533,4183907761,7.707327918927921
872558197,872558221,3.81049970366844
4182218110,4182218109,1.56288169339806
4183907768,4183907782,0.6579815170949199
860338537,860338454,7.646347890520561
917142672,860338454,6.58220029720446
860338446,860338540,3.30276219360075
860338503,860338505,1.99546052810188
860338592,860338505,3.14913966012999
860338448,860338433,6.43676722465235
2280678841,2477250029,5.84838245441204
860338500,860338465,3.98777626880306
7527831191,860338465,4.86943433685412
921145156,860338480,8.613453652700269
860338483,860338425,11.0165035824846
860338584,860338425,6.19334694233129
2048462945,894391837,4.81487969124802
860338521,860338586,2.02609164833633
860338557,860338466,3.16892179873091
860338505,860338466,3.15312572539788
3828399500,3828399502,0.967715725211962
597262570,860338561,5.32293491221983
860338517,6598411369,6.54543118012302
917142644,7483988598,1.55486566829419
5164654698,4183907754,3.54120356927546
860338452,860338436,4.18290089433421
860338561,860338577,3.7837815411292604
3242819187,860338577,12.4885112265992
2280678853,3828399535,7.472540560591151
860338546,860338527,11.2482555308173
7520731932,917142587,4.10145951181371
2477250030,917142587,4.76028953968002
4183907763,7517357227,1.11752113476118
1433691591,860812979,2.39860777032359
1904250981,860338538,9.01884214658884
860338439,860338562,7.59210976653183
7527831193,860338562,4.7623445135432
860338503,7535661789,4.0519404775737495
860338499,860338458,7.22512024442363
917142662,917142664,5.92100219347154
4182218098,917142664,6.3883204902351896
860338452,1904250960,9.279497956519739
872558191,872558303,7.4553445561847695
872558171,872558303,3.57526233482879
872558300,872558199,1.41671286966417
917142641,917142644,6.39165679280392
917142665,917142644,10.5179850124129
2049594041,5160235365,3.44759553157976
872558309,872558203,1.19096963107175
860338548,860338541,9.23439000171996
7516311150,7516311147,2.84956404564265
3828399533,917142507,7.677117889575401
860812979,1433691646,5.36203088999589
917142665,917142666,8.08217215121888
872558290,872558309,1.84173859560015
872558335,872558309,9.409698489772591
860338590,860338554,4.3249301032957
917142687,917142706,5.97709253305162
917142662,917142706,12.2302438301435
872558327,872558343,11.1635137068985
872558200,872558343,7.33994426019805
860338446,860338498,6.02767324064273
860338480,860338498,7.12965699791219
860338496,860338447,17.1497782484086
860338425,860338447,2.74173488039624
860338521,860338510,4.28122161293782
733859395,2280678853,2.80976611634571
765870499,3828399523,3.89195692056879
2280678844,860338555,5.11936668553738
4182218105,4182218103,1.57552992572273
7535661790,860338574,6.29802319175855
860338448,860338574,3.70062047248368
872558193,860338453,3.58015508440698
2280678854,7535653476,5.1812858901655705
860338561,860338492,8.10465090474432
597262567,860338492,6.568077989390891
917142693,7483879016,4.59097186517062
872558191,872558300,1.59940753084754
4406703965,894391813,3.74851515388265
355404270,894391813,6.33769632831847
4183907762,4183907764,3.4804960552081
860338494,860338479,2.33941222691676
872558195,872558220,6.46818617273524
7483988598,4182218112,1.7229596875388602
860338463,860338521,1.15962434550336
860338461,2280678833,9.01218407407803
860338471,860338494,5.840290713034021
860338466,860338494,3.19434283009487
7535661789,7535653482,5.10258363887978
872558232,860338549,7.254806017891541
860338582,860338449,5.54395314586055
4182358261,860338449,2.8412929139729703
860338438,860338520,3.7849855916922897
872558285,860338551,4.16763454496475
860338549,860338551,11.9612610712348
1904250987,7527831185,8.963735468396079
917142676,7483879021,2.20170753090793
872558343,872558250,12.176744174429901
872558220,872558250,7.69928200235712
2049594050,2049594025,3.52124279226487
860338461,7535661790,6.313203792324019
867095709,871417861,4.15614617214435
871417861,7520731930,12.872845557206
917142587,4183907788,7.71734322849088
3828399497,3828399500,2.31456392778016
872558270,4182222512,2.39883624397605
872558243,4182222512,3.4389246050943596
867095687,867095709,5.91034635335644
3242819187,860338499,3.8403904325078897
860338492,860338499,6.3472349462668
860338447,2280678835,6.14308600737499
860812978,765870470,8.36456019964892
3828399515,3828399517,3.5392598385741403
4182218112,4182218110,1.55079390348854
872558322,872558178,13.0821245911055
872558300,872558178,4.0335385536794
872558273,7516311150,3.64182839739055
1326160736,4182358258,8.06105087642391
6239485713,5164654701,0.6965825440960469
4183907752,4183907766,10.0261895672647
860338509,7516324196,2.80280387081377
860338545,860338544,3.50533442509289
872558180,872558327,7.90616864304817
7483879016,917142676,2.12274735252327
860338460,860338536,14.6530613044022
4182218091,917142569,6.00950598127221
4182358254,860338515,1.40582498807246
4182218090,4182218099,3.25372383498724
872558372,872558361,3.19203499770415
872558178,872558361,10.699375503421901
860338465,4182358254,1.68051775056331
2280678847,4183907756,5.805985524568991
872558391,872558306,19.713233915554902
1904250971,872558306,9.67819536519552
860338520,860338497,5.11820102455807
860338423,860338420,3.74295802558197
4183907752,4183907784,3.26446234471737
872558199,872558176,8.61456710548444
872558221,872558350,8.52045309061527
860338520,4182358260,6.689635390701779
597262475,872558390,12.1892585391566
894391710,2048462945,5.14223482544531
860338497,860338553,3.68018816231209
5160235365,6239485713,3.5260076214741196
871417861,867095689,2.00692394529163
872558174,872558335,2.50346927878399
894391809,6008986916,8.003827095331271
860338454,4182218097,5.7148392008307
860338478,860338483,9.98454570344754
860338435,860338483,4.3218313011727805
4182222512,872558164,7.52709726558962
2477250029,2477250030,6.286158233919879
2477250033,2049594050,0.9294711864209549
4183907761,4183907772,5.67775246804702
872558322,872558269,3.01912183613602
872558199,872558243,1.8082711589862002
872558372,872558243,14.671302830172701
872558361,872558174,7.668103515893409
3828399502,3828399504,2.3132530994104803
917142659,917142662,6.27087585794386
2280678851,3828399533,7.51666373307455
872558268,872558370,6.429930996179171
860338449,860338563,3.33100216061698
860338433,860338563,5.64255826107356
917142570,7517357223,0.327277991687086
860338485,5034061185,7.94566566458691
860338425,860338461,14.4795163995482
860338478,860338461,2.60789126079899
917142475,3828399497,4.16859449458196
2280678842,867095687,6.67484122783748
872558253,867095687,11.8929730370548
860338574,2280678827,8.91581744000213
860338500,860338452,5.06827759074746
860338575,860338446,5.33088618173305
4182358253,860338446,9.957866067218621
860338484,7527831191,3.2667335763681202
4182218099,4182218089,3.95457754204933
4182218101,4182218089,2.14872410930256
860338564,921145156,0.255926478731755
7483879290,917142641,5.675087440016879
7517357223,917142641,4.81752673478541
765870470,2477250033,4.883995040398711
4183907769,4183907781,2.76186123028886
4183907774,917142516,2.9732508579268098
917142587,2049594000,3.7506602215761395
6598411369,4182358262,15.153057053703401
860338565,4182358262,2.2800504941288198
4183907772,4183907769,3.9760411394478097
7535653482,860338545,1.5461933979814
860338497,860338559,15.179396757894
860338540,860338559,1.19631537991136
860338540,860338593,5.33912667949225
4183907781,4183907762,1.01111967562678
5034061185,1326160761,1.27401840804262
867095687,860338496,17.007630859571698
867095692,872558253,8.261124918754849
872558375,872558253,7.904188985014871
4183907765,7531811473,0.5812082516002459
860338562,5034061179,5.8128741221456
917142742,917142693,8.98813861954096
733859395,917142687,6.42174709583368
860338454,917142687,5.73853068054351
872558392,872558322,3.14544193347673
860338565,860338517,6.85395838720584
2049594025,7520731932,3.74749890995258
4183907766,4183907753,4.18640746330462
4183907764,4183907753,3.0342798785107
3828399539,4183857879,5.72750410424575
860338544,860338548,3.7198326035470304
860338545,860338438,4.12542135986791
860338553,860338438,10.6846182864072
860338442,7527831193,0.41152614353868905
860338583,860338566,11.3511420741831
3828399504,917142479,3.2694144219155703
860338489,860338509,5.4329347462566
860338559,860338509,1.7972980772623501
860338523,860338463,3.6955877474739802
917142569,4182218090,4.29466302332251
917142641,4182218090,14.918885092729102
860338502,4182358253,1.13037466952965
872558250,872558171,7.42324910737455
867095692,872558285,2.83406570179147
872558227,872558285,19.2597021783169
872558303,872558281,6.13078936399559
7516311147,872558270,5.67501448864256
872558221,872558273,3.6114218575302304
872558390,872558273,5.45773774616558
7535653476,3828399539,4.37135054716383
4182218103,4182218101,1.69064981761823
4183907782,4183907765,2.72703248721144
872558374,872558391,4.649880608277
7531811473,4183907763,2.80458133049257
860338583,860338546,3.07820201433351
917142485,3828399515,4.20970159241746
7483879021,917142770,8.20019333610537
921145156,860338471,2.39426619739513
860338479,4182358257,6.44198350339183
860338471,4182358257,3.5588528719537003
860338560,860338439,3.99961626194291
4182358259,860338583,3.1290838655488202
860338586,860338500,2.36660879037523
860338562,860338502,11.5424437898338
860338480,860338502,4.5676518474239405
872558174,872558290,4.69944881720052
872558306,860338523,17.4159099543162
917142706,860338493,6.465907616486101
4182222511,872558191,3.49037540564713
867095709,597262570,16.9391938145306
875533131,2280678854,2.86276137818522
894391837,4406703965,10.7446962809411
4182381102,1326160736,3.1866514846609197
7527831199,1326160736,14.033793771379399
7531811476,4183978806,3.51491953303115
1326196628,1326196521,1.55164739751806
436832396,1326196556,9.045233595368611
4184001063,1326196556,10.5443681710888
1326196476,1326196598,1.71306966754596
1326196489,4184001068,4.847419354688681
4182381092,4182381104,1.7023092977296599
1326196630,4183978807,3.07039598884585
1326196556,1326196478,8.53173141580943
1326196598,1326196628,1.9055318547393099
1326160736,1326160762,5.15828504528295
5418415374,1326196566,0.992942458869113
1326196640,1326196476,2.5027405312829
1326196597,4183978820,2.31351601212091
1326196656,1326196640,4.12523275094428
4184001068,4184001081,3.2259659223222896
1326196629,4184001061,3.33440271587468
1326196656,1326196540,11.194900809181501
7527831448,1326196540,3.4927021709159396
2477256593,4182381094,3.4966094870706796
1326196571,1326196507,3.54605996880089
1326196521,1326196507,8.84844746225486
7509242927,2280678776,3.4329230683192797
4182381108,4182381106,3.3350947604416
1326196516,1326196509,6.9722364708687605
1326160759,4182381100,2.04372322491882
1326196641,7527831448,4.75567551057297
7509242928,4309649389,10.422405252485401
1326160764,7531811476,4.93454082788112
4182381100,1326160714,1.2673217750627
1326160790,1326160759,3.2556627300795595
1326196569,1326196539,4.72071987240297
4309645208,1326196539,10.7061200703973
4184001061,1326196580,5.08914721283875
1326196613,1326196656,7.241800123943401
7527831447,1326196656,3.44505309902272
1326160786,4182381098,7.6749334463758405
1433691573,1326196489,5.62509954508633
1326196503,5418415517,4.53751455045412
1326196616,7531811474,4.60393312327733
4182381104,4182381102,3.06787326011967
5418415517,1433691573,3.80304377587683
2204149205,1433691573,10.6219536304578
1326196540,1326196611,4.42964012396703
1326196640,1326196611,10.4318264464048
1326196564,1326196611,8.032926294366359
1326196610,4309803045,11.1014443197641
1326196627,7527831447,4.73148386691497
1326160756,7527831199,3.45986964568759
1326196553,4309645208,11.042619284612
2477255855,2477256593,4.04694648331043
1872569976,3958794768,5.7924643603034704
1326160760,4182381095,7.64897595427485
1326196489,4184001064,4.17222742605397
2204149206,4184001063,7.6144869055239095
1326196478,1326196629,5.04756935478569
1326196598,1326196571,9.57057281162816
